dialogue_id,n_pred_boundaries,n_gold_boundaries,bor_dialogue
291,2,3,0.6666666666666666
292,2,2,1.0
294,2,1,2.0
295,2,2,1.0
296,2,1,2.0
297,3,4,0.75
298,3,2,1.5
299,2,2,1.0
300,2,2,1.0
301,2,1,2.0
302,2,2,1.0
303,3,3,1.0
305,2,3,0.6666666666666666
306,2,1,2.0
307,2,2,1.0
310,3,2,1.5
312,2,2,1.0
313,2,1,2.0
315,3,3,1.0
316,2,2,1.0
317,3,2,1.5
319,2,3,0.6666666666666666
320,3,2,1.5
321,2,3,0.6666666666666666
323,2,1,2.0
324,2,2,1.0
325,2,1,2.0
326,2,2,1.0
327,3,2,1.5
328,3,3,1.0
329,3,4,0.75
330,2,1,2.0
332,2,1,2.0
333,2,2,1.0
334,2,2,1.0
335,2,3,0.6666666666666666
336,3,1,3.0
337,2,1,2.0
338,3,1,3.0
339,3,1,3.0
341,2,2,1.0
343,2,2,1.0
344,2,2,1.0
345,2,3,0.6666666666666666
346,2,2,1.0
349,2,1,2.0
350,2,2,1.0
351,2,1,2.0
352,2,2,1.0
353,2,1,2.0
354,2,1,2.0
356,2,1,2.0
357,2,3,0.6666666666666666
358,2,2,1.0
359,2,3,0.6666666666666666
360,2,2,1.0
361,2,2,1.0
362,2,3,0.6666666666666666
363,2,1,2.0
364,3,2,1.5
367,2,2,1.0
368,3,4,0.75
369,2,3,0.6666666666666666
371,2,3,0.6666666666666666
372,2,3,0.6666666666666666
373,2,6,0.3333333333333333
374,3,4,0.75
375,3,4,0.75
376,3,2,1.5
377,3,5,0.6
378,2,1,2.0
379,2,3,0.6666666666666666
380,2,1,2.0
381,2,3,0.6666666666666666
382,3,3,1.0
383,3,4,0.75
384,2,2,1.0
385,2,1,2.0
386,2,3,0.6666666666666666
387,2,2,1.0
388,2,2,1.0
389,3,5,0.6
390,2,3,0.6666666666666666
391,2,4,0.5
392,2,3,0.6666666666666666
393,2,3,0.6666666666666666
394,2,2,1.0
396,3,2,1.5
397,2,1,2.0
398,3,5,0.6
399,3,2,1.5
400,2,4,0.5
401,3,4,0.75
402,2,3,0.6666666666666666
403,1,2,0.5
404,2,1,2.0
406,2,1,2.0
408,2,3,0.6666666666666666
409,2,2,1.0
410,2,1,2.0
411,3,2,1.5
412,3,3,1.0
413,2,2,1.0
414,2,2,1.0
415,3,4,0.75
416,2,3,0.6666666666666666
417,2,1,2.0
418,2,2,1.0
419,2,3,0.6666666666666666
420,2,2,1.0
421,3,3,1.0
422,2,1,2.0
423,2,2,1.0
424,2,4,0.5
425,3,4,0.75
426,2,3,0.6666666666666666
427,3,4,0.75
428,2,2,1.0
429,2,3,0.6666666666666666
430,2,3,0.6666666666666666
431,2,2,1.0
432,2,3,0.6666666666666666
433,2,2,1.0
434,2,3,0.6666666666666666
435,2,2,1.0
436,2,3,0.6666666666666666
437,2,5,0.4
438,2,4,0.5
439,3,3,1.0
440,2,2,1.0
441,2,1,2.0
442,2,4,0.5
443,2,4,0.5
444,2,1,2.0
445,2,1,2.0
446,2,3,0.6666666666666666
447,2,1,2.0
448,2,3,0.6666666666666666
449,2,3,0.6666666666666666
450,2,3,0.6666666666666666
451,2,3,0.6666666666666666
452,2,2,1.0
453,2,3,0.6666666666666666
454,3,4,0.75
455,2,3,0.6666666666666666
456,2,2,1.0
457,2,3,0.6666666666666666
458,2,3,0.6666666666666666
459,2,2,1.0
460,2,3,0.6666666666666666
461,2,4,0.5
462,2,2,1.0
463,2,2,1.0
464,2,5,0.4
465,2,1,2.0
466,2,3,0.6666666666666666
467,2,4,0.5
468,3,2,1.5
469,2,2,1.0
470,2,1,2.0
471,2,4,0.5
472,2,2,1.0
473,2,1,2.0
474,2,3,0.6666666666666666
475,2,3,0.6666666666666666
476,2,1,2.0
477,2,1,2.0
479,2,1,2.0
480,2,1,2.0
481,2,3,0.6666666666666666
482,2,2,1.0
483,2,3,0.6666666666666666
484,2,1,2.0
485,3,4,0.75
486,2,5,0.4
487,2,2,1.0
488,2,4,0.5
489,2,4,0.5
490,2,3,0.6666666666666666
491,2,4,0.5
492,3,4,0.75
493,2,3,0.6666666666666666
494,2,4,0.5
495,2,4,0.5
496,3,4,0.75
497,2,4,0.5
498,2,4,0.5
499,2,3,0.6666666666666666
500,2,3,0.6666666666666666
501,2,3,0.6666666666666666
502,2,3,0.6666666666666666
503,2,2,1.0
504,2,3,0.6666666666666666
505,3,4,0.75
507,3,1,3.0
508,2,3,0.6666666666666666
509,2,3,0.6666666666666666
510,2,2,1.0
511,2,3,0.6666666666666666
512,2,1,2.0
513,2,3,0.6666666666666666
515,2,1,2.0
516,3,4,0.75
517,3,4,0.75
518,2,3,0.6666666666666666
519,3,3,1.0
520,2,3,0.6666666666666666
521,2,4,0.5
522,2,3,0.6666666666666666
523,2,4,0.5
524,2,4,0.5
525,2,4,0.5
526,2,3,0.6666666666666666
527,2,4,0.5
528,2,4,0.5
529,2,4,0.5
530,2,4,0.5
531,2,3,0.6666666666666666
532,2,2,1.0
533,2,3,0.6666666666666666
534,3,1,3.0
535,2,3,0.6666666666666666
537,2,2,1.0
539,2,1,2.0
540,2,2,1.0
543,2,1,2.0
544,2,1,2.0
545,2,2,1.0
548,2,1,2.0
549,2,3,0.6666666666666666
550,2,3,0.6666666666666666
551,2,3,0.6666666666666666
552,2,1,2.0
553,1,3,0.3333333333333333
554,2,2,1.0
555,2,3,0.6666666666666666
556,2,1,2.0
557,2,3,0.6666666666666666
558,2,2,1.0
559,2,2,1.0
560,2,1,2.0
561,2,1,2.0
562,2,2,1.0
563,2,4,0.5
574,2,2,1.0
575,1,1,1.0
576,2,4,0.5
577,2,1,2.0
579,2,1,2.0
580,2,1,2.0
581,2,2,1.0
582,2,3,0.6666666666666666
583,2,2,1.0
584,2,4,0.5
585,2,1,2.0
586,2,3,0.6666666666666666
587,2,1,2.0
590,2,1,2.0
591,2,1,2.0
592,2,3,0.6666666666666666
594,2,1,2.0
595,2,3,0.6666666666666666
598,2,4,0.5
599,2,2,1.0
600,1,2,0.5
601,2,1,2.0
602,3,2,1.5
606,2,2,1.0
607,2,2,1.0
608,2,2,1.0
609,3,2,1.5
610,2,3,0.6666666666666666
611,2,2,1.0
612,2,1,2.0
613,2,1,2.0
614,2,3,0.6666666666666666
615,2,3,0.6666666666666666
616,2,2,1.0
617,2,1,2.0
618,2,2,1.0
622,2,1,2.0
625,2,2,1.0
628,2,1,2.0
630,2,2,1.0
631,2,1,2.0
632,2,2,1.0
633,2,1,2.0
634,2,1,2.0
635,2,2,1.0
636,2,2,1.0
637,3,4,0.75
638,2,1,2.0
639,2,3,0.6666666666666666
640,3,1,3.0
641,2,2,1.0
643,2,1,2.0
644,2,2,1.0
645,2,1,2.0
646,2,1,2.0
648,2,2,1.0
649,2,1,2.0
650,2,3,0.6666666666666666
651,2,2,1.0
652,2,2,1.0
653,2,1,2.0
654,2,2,1.0
655,2,2,1.0
656,2,2,1.0
657,2,1,2.0
658,2,3,0.6666666666666666
659,2,3,0.6666666666666666
660,3,3,1.0
661,2,3,0.6666666666666666
662,2,1,2.0
665,3,1,3.0
666,2,2,1.0
667,2,1,2.0
669,2,1,2.0
670,2,1,2.0
673,2,1,2.0
674,2,2,1.0
675,2,2,1.0
677,2,2,1.0
678,2,3,0.6666666666666666
679,2,1,2.0
681,3,4,0.75
683,2,2,1.0
684,2,3,0.6666666666666666
685,2,2,1.0
686,2,4,0.5
687,2,2,1.0
688,3,4,0.75
689,2,1,2.0
690,3,1,3.0
691,3,4,0.75
692,3,4,0.75
693,3,6,0.5
694,3,4,0.75
695,2,2,1.0
696,3,3,1.0
697,2,2,1.0
698,2,1,2.0
699,2,1,2.0
700,2,3,0.6666666666666666
701,4,4,1.0
702,3,2,1.5
703,3,2,1.5
704,2,3,0.6666666666666666
705,3,5,0.6
706,3,2,1.5
707,2,2,1.0
708,2,1,2.0
709,3,3,1.0
710,3,1,3.0
711,3,2,1.5
712,3,1,3.0
713,2,1,2.0
714,2,2,1.0
715,2,2,1.0
716,3,4,0.75
717,2,2,1.0
718,3,1,3.0
720,2,4,0.5
721,2,2,1.0
722,3,4,0.75
723,2,2,1.0
724,3,2,1.5
725,2,4,0.5
726,3,1,3.0
727,2,2,1.0
728,2,3,0.6666666666666666
729,2,1,2.0
730,1,2,0.5
731,2,2,1.0
732,2,4,0.5
733,2,2,1.0
734,2,1,2.0
735,3,2,1.5
736,3,3,1.0
737,3,2,1.5
738,2,2,1.0
739,3,1,3.0
740,2,2,1.0
741,2,2,1.0
742,2,2,1.0
743,2,3,0.6666666666666666
744,2,1,2.0
745,2,2,1.0
746,4,7,0.5714285714285714
747,3,2,1.5
748,2,2,1.0
750,2,2,1.0
751,2,2,1.0
752,2,2,1.0
753,2,3,0.6666666666666666
754,2,1,2.0
755,2,3,0.6666666666666666
756,2,2,1.0
757,2,3,0.6666666666666666
758,2,2,1.0
759,3,2,1.5
760,2,2,1.0
761,2,2,1.0
762,2,2,1.0
763,2,2,1.0
766,2,1,2.0
767,2,1,2.0
768,2,1,2.0
769,2,3,0.6666666666666666
770,2,4,0.5
771,3,4,0.75
773,2,1,2.0
774,2,2,1.0
775,3,3,1.0
776,2,4,0.5
777,3,3,1.0
778,3,3,1.0
779,2,3,0.6666666666666666
780,2,3,0.6666666666666666
781,2,2,1.0
782,2,2,1.0
783,2,2,1.0
784,2,3,0.6666666666666666
785,2,1,2.0
786,3,3,1.0
787,2,2,1.0
788,2,3,0.6666666666666666
789,2,1,2.0
790,2,2,1.0
791,2,2,1.0
793,2,2,1.0
794,3,3,1.0
795,2,3,0.6666666666666666
796,2,4,0.5
797,3,4,0.75
798,2,1,2.0
801,2,1,2.0
802,3,1,3.0
804,2,1,2.0
806,2,1,2.0
807,2,1,2.0
808,3,4,0.75
809,3,3,1.0
810,2,2,1.0
811,2,1,2.0
812,3,1,3.0
813,2,2,1.0
814,3,3,1.0
815,3,3,1.0
816,3,4,0.75
817,2,3,0.6666666666666666
818,2,3,0.6666666666666666
819,1,1,1.0
820,2,2,1.0
821,2,3,0.6666666666666666
822,2,3,0.6666666666666666
823,2,3,0.6666666666666666
824,2,3,0.6666666666666666
825,2,4,0.5
826,2,3,0.6666666666666666
829,2,3,0.6666666666666666
830,2,2,1.0
831,3,5,0.6
832,3,3,1.0
833,2,3,0.6666666666666666
834,3,4,0.75
836,2,2,1.0
837,3,4,0.75
839,2,4,0.5
840,3,4,0.75
841,2,2,1.0
842,4,5,0.8
843,3,3,1.0
844,3,4,0.75
845,4,6,0.6666666666666666
846,2,1,2.0
847,3,3,1.0
848,2,2,1.0
849,3,4,0.75
850,3,6,0.5
851,2,2,1.0
852,2,5,0.4
853,2,2,1.0
854,2,4,0.5
855,2,4,0.5
856,2,3,0.6666666666666666
857,3,6,0.5
858,2,2,1.0
859,3,6,0.5
860,3,5,0.6
861,1,1,1.0
862,2,4,0.5
863,2,2,1.0
864,3,4,0.75
865,3,3,1.0
866,3,2,1.5
867,2,4,0.5
868,2,3,0.6666666666666666
869,2,4,0.5
870,2,4,0.5
871,2,4,0.5
872,2,1,2.0
873,2,4,0.5
874,3,3,1.0
875,2,3,0.6666666666666666
876,3,4,0.75
877,3,1,3.0
878,2,3,0.6666666666666666
879,2,3,0.6666666666666666
880,3,5,0.6
881,2,5,0.4
882,3,3,1.0
883,2,2,1.0
884,2,2,1.0
885,2,2,1.0
886,2,3,0.6666666666666666
887,3,5,0.6
888,3,5,0.6
889,2,5,0.4
890,2,3,0.6666666666666666
891,3,2,1.5
892,2,1,2.0
893,2,4,0.5
894,3,5,0.6
895,3,3,1.0
896,2,3,0.6666666666666666
897,2,4,0.5
898,2,2,1.0
899,2,4,0.5
900,3,5,0.6
901,2,3,0.6666666666666666
902,1,1,1.0
903,2,1,2.0
904,2,3,0.6666666666666666
905,2,2,1.0
906,2,1,2.0
907,3,3,1.0
908,3,3,1.0
909,2,2,1.0
911,2,1,2.0
912,3,3,1.0
913,3,3,1.0
914,3,2,1.5
915,4,7,0.5714285714285714
917,2,2,1.0
918,2,1,2.0
920,3,1,3.0
921,3,1,3.0
922,3,4,0.75
923,3,3,1.0
924,4,2,2.0
925,2,3,0.6666666666666666
926,3,2,1.5
927,3,4,0.75
928,3,2,1.5
929,2,3,0.6666666666666666
930,2,2,1.0
931,2,3,0.6666666666666666
932,2,4,0.5
933,3,3,1.0
934,3,2,1.5
935,3,1,3.0
936,2,3,0.6666666666666666
937,3,6,0.5
938,3,3,1.0
941,2,3,0.6666666666666666
942,3,3,1.0
943,3,1,3.0
945,2,1,2.0
946,2,2,1.0
947,3,3,1.0
948,2,3,0.6666666666666666
949,2,3,0.6666666666666666
950,2,3,0.6666666666666666
951,2,2,1.0
952,2,1,2.0
953,3,1,3.0
954,2,1,2.0
955,2,3,0.6666666666666666
956,2,3,0.6666666666666666
957,2,3,0.6666666666666666
958,2,1,2.0
959,3,3,1.0
960,2,1,2.0
961,2,1,2.0
962,3,3,1.0
963,2,3,0.6666666666666666
964,2,4,0.5
965,3,2,1.5
966,3,3,1.0
967,2,1,2.0
968,2,3,0.6666666666666666
969,2,2,1.0
970,1,1,1.0
971,2,2,1.0
972,2,2,1.0
973,2,2,1.0
974,2,2,1.0
975,2,2,1.0
976,3,5,0.6
977,3,3,1.0
978,2,1,2.0
979,2,2,1.0
980,2,3,0.6666666666666666
981,4,3,1.3333333333333333
982,2,4,0.5
983,2,4,0.5
984,3,2,1.5
985,2,2,1.0
986,2,2,1.0
987,3,3,1.0
988,3,3,1.0
989,2,1,2.0
990,2,1,2.0
991,3,3,1.0
992,2,1,2.0
993,3,3,1.0
994,2,1,2.0
995,2,1,2.0
996,2,1,2.0
997,3,3,1.0
998,2,2,1.0
999,2,1,2.0
1000,3,1,3.0
1001,2,1,2.0
1002,2,2,1.0
1003,2,2,1.0
1004,2,1,2.0
1005,2,2,1.0
1006,2,2,1.0
1007,2,2,1.0
1008,2,1,2.0
1009,3,2,1.5
1010,2,1,2.0
1011,2,2,1.0
1012,2,1,2.0
1013,3,1,3.0
1015,2,1,2.0
1016,2,1,2.0
1017,2,1,2.0
1018,2,4,0.5
1020,3,5,0.6
1021,3,2,1.5
1022,2,3,0.6666666666666666
1023,2,3,0.6666666666666666
1025,2,2,1.0
1026,2,4,0.5
1027,2,3,0.6666666666666666
1028,2,1,2.0
1029,2,1,2.0
1030,2,3,0.6666666666666666
1032,3,2,1.5
1033,2,3,0.6666666666666666
1034,4,7,0.5714285714285714
1035,3,5,0.6
1036,3,4,0.75
1037,3,2,1.5
1038,2,2,1.0
1039,2,2,1.0
1040,3,3,1.0
1041,3,3,1.0
1042,3,3,1.0
1043,2,3,0.6666666666666666
1044,2,3,0.6666666666666666
1045,2,2,1.0
1046,2,2,1.0
1047,2,3,0.6666666666666666
1048,2,2,1.0
1049,3,5,0.6
1050,2,4,0.5
1051,2,3,0.6666666666666666
1052,2,4,0.5
1053,3,3,1.0
1054,2,4,0.5
1055,2,3,0.6666666666666666
1056,2,1,2.0
1057,3,2,1.5
1058,2,1,2.0
1059,3,6,0.5
1060,2,1,2.0
1061,2,4,0.5
1062,2,1,2.0
1063,2,2,1.0
1064,2,3,0.6666666666666666
1065,3,2,1.5
1066,2,1,2.0
1067,2,3,0.6666666666666666
1068,2,2,1.0
1069,3,4,0.75
1070,3,4,0.75
1071,3,4,0.75
1072,2,3,0.6666666666666666
1073,2,2,1.0
1074,2,3,0.6666666666666666
1075,2,3,0.6666666666666666
1076,2,4,0.5
1077,2,3,0.6666666666666666
1078,2,1,2.0
1079,3,2,1.5
1080,2,1,2.0
1081,2,2,1.0
1082,2,3,0.6666666666666666
1083,2,3,0.6666666666666666
1084,2,2,1.0
1085,4,5,0.8
1086,2,3,0.6666666666666666
1087,2,3,0.6666666666666666
1088,2,3,0.6666666666666666
1089,2,4,0.5
1090,2,3,0.6666666666666666
1091,2,3,0.6666666666666666
1092,2,4,0.5
1093,3,5,0.6
1094,2,3,0.6666666666666666
1095,2,2,1.0
1096,2,2,1.0
1097,2,3,0.6666666666666666
1098,2,5,0.4
1099,2,4,0.5
1100,3,4,0.75
1101,3,3,1.0
1102,3,4,0.75
1103,2,4,0.5
1104,3,4,0.75
1105,2,3,0.6666666666666666
1106,2,4,0.5
1107,3,4,0.75
1108,3,4,0.75
1109,2,4,0.5
1110,2,2,1.0
1111,2,2,1.0
1112,2,4,0.5
1113,3,4,0.75
1114,2,3,0.6666666666666666
1115,2,4,0.5
1116,2,3,0.6666666666666666
1117,2,3,0.6666666666666666
1118,2,3,0.6666666666666666
1119,2,3,0.6666666666666666
1120,2,2,1.0
1121,2,4,0.5
1122,2,3,0.6666666666666666
1123,2,2,1.0
1124,2,2,1.0
1125,3,5,0.6
1126,2,1,2.0
1127,3,4,0.75
1128,2,4,0.5
1129,3,4,0.75
1130,2,1,2.0
1131,3,2,1.5
1132,2,3,0.6666666666666666
1133,2,2,1.0
1134,2,3,0.6666666666666666
1135,3,5,0.6
1136,2,2,1.0
1137,2,1,2.0
1138,2,2,1.0
1140,2,1,2.0
1141,2,1,2.0
1142,3,3,1.0
1143,2,3,0.6666666666666666
1144,2,3,0.6666666666666666
1145,2,2,1.0
1146,3,4,0.75
1147,2,4,0.5
1148,2,4,0.5
1149,2,4,0.5
1150,3,5,0.6
1151,2,2,1.0
1152,2,1,2.0
1153,2,2,1.0
1154,2,4,0.5
1155,2,2,1.0
1156,2,1,2.0
1157,3,4,0.75
1158,2,1,2.0
1159,2,5,0.4
1160,2,3,0.6666666666666666
1161,2,3,0.6666666666666666
1162,2,4,0.5
1163,2,1,2.0
1164,3,4,0.75
1165,2,4,0.5
1166,3,4,0.75
1168,2,1,2.0
1169,3,4,0.75
1170,3,3,1.0
1171,3,3,1.0
1172,3,5,0.6
1173,3,3,1.0
1174,2,2,1.0
1175,4,4,1.0
1176,3,2,1.5
1177,2,3,0.6666666666666666
1178,2,3,0.6666666666666666
1179,2,3,0.6666666666666666
1180,2,3,0.6666666666666666
1181,2,3,0.6666666666666666
1182,2,4,0.5
1183,2,3,0.6666666666666666
1184,3,5,0.6
1185,2,4,0.5
1186,2,4,0.5
1187,2,4,0.5
1188,2,1,2.0
1189,2,3,0.6666666666666666
1190,2,2,1.0
1191,2,3,0.6666666666666666
1192,2,4,0.5
1193,2,2,1.0
1194,2,3,0.6666666666666666
1195,1,1,1.0
1196,2,1,2.0
1197,1,1,1.0
1198,2,3,0.6666666666666666
1200,2,3,0.6666666666666666
1201,2,3,0.6666666666666666
1202,2,2,1.0
1204,2,3,0.6666666666666666
1205,2,1,2.0
1206,2,2,1.0
1207,2,4,0.5
1209,2,3,0.6666666666666666
1210,2,3,0.6666666666666666
1211,3,5,0.6
1212,2,2,1.0
1213,2,1,2.0
1214,1,1,1.0
1215,3,5,0.6
1216,2,2,1.0
1217,3,3,1.0
1218,2,4,0.5
1219,2,1,2.0
1220,2,2,1.0
1223,2,4,0.5
1224,2,4,0.5
1225,2,1,2.0
1226,2,2,1.0
1229,2,3,0.6666666666666666
1231,2,2,1.0
1235,2,3,0.6666666666666666
1236,1,2,0.5
1237,2,4,0.5
1238,2,2,1.0
1239,2,4,0.5
1240,3,2,1.5
1241,2,2,1.0
1242,3,4,0.75
1243,2,3,0.6666666666666666
1244,2,3,0.6666666666666666
1245,2,4,0.5
1246,2,2,1.0
1247,2,3,0.6666666666666666
1248,2,1,2.0
1251,2,1,2.0
1252,2,1,2.0
1253,2,3,0.6666666666666666
1255,2,3,0.6666666666666666
1256,2,3,0.6666666666666666
1258,2,3,0.6666666666666666
1259,2,3,0.6666666666666666
1260,2,3,0.6666666666666666
1261,1,1,1.0
1262,2,3,0.6666666666666666
1263,2,2,1.0
1264,4,4,1.0
1265,2,1,2.0
1266,3,1,3.0
1267,2,2,1.0
1268,3,2,1.5
1269,2,4,0.5
1270,2,2,1.0
1271,2,5,0.4
1272,2,1,2.0
1273,3,4,0.75
1274,2,3,0.6666666666666666
1275,3,4,0.75
1276,3,2,1.5
1277,2,2,1.0
1278,2,2,1.0
1279,2,2,1.0
1280,2,2,1.0
1281,2,1,2.0
1282,3,2,1.5
1283,2,3,0.6666666666666666
1284,2,1,2.0
1285,2,1,2.0
1286,2,2,1.0
1287,2,2,1.0
1288,2,2,1.0
1289,2,3,0.6666666666666666
1290,2,2,1.0
1291,2,2,1.0
1292,2,2,1.0
1293,3,2,1.5
1294,2,1,2.0
1295,2,1,2.0
1296,2,3,0.6666666666666666
1297,2,3,0.6666666666666666
1298,2,2,1.0
1299,2,1,2.0
1300,3,4,0.75
1301,2,1,2.0
1302,1,1,1.0
1303,2,2,1.0
1304,2,2,1.0
1305,2,1,2.0
1306,2,2,1.0
1307,2,2,1.0
1308,1,1,1.0
1309,2,3,0.6666666666666666
1310,2,2,1.0
1311,3,4,0.75
1312,2,4,0.5
1313,4,1,4.0
1314,2,1,2.0
1315,2,2,1.0
1316,2,3,0.6666666666666666
1317,2,2,1.0
1320,2,3,0.6666666666666666
1321,2,2,1.0
