dialogue_id,n_pred_boundaries,n_gold_boundaries,bor_dialogue
296,3,1,3.0
297,2,4,0.5
298,3,2,1.5
299,2,2,1.0
300,2,2,1.0
301,3,1,3.0
302,1,2,0.5
303,3,3,1.0
305,2,3,0.6666666666666666
306,2,1,2.0
307,2,2,1.0
310,2,2,1.0
312,2,2,1.0
313,2,1,2.0
315,2,3,0.6666666666666666
316,2,2,1.0
317,2,2,1.0
319,2,3,0.6666666666666666
320,2,2,1.0
321,2,3,0.6666666666666666
323,3,1,3.0
324,2,2,1.0
325,1,1,1.0
326,3,2,1.5
327,3,2,1.5
328,2,3,0.6666666666666666
329,3,4,0.75
330,3,1,3.0
332,3,1,3.0
333,3,2,1.5
334,2,2,1.0
335,3,3,1.0
336,3,1,3.0
337,2,1,2.0
338,4,1,4.0
339,4,1,4.0
341,2,2,1.0
343,2,2,1.0
344,2,2,1.0
345,2,3,0.6666666666666666
346,2,2,1.0
349,3,1,3.0
350,3,2,1.5
351,2,1,2.0
352,3,2,1.5
353,2,1,2.0
354,1,1,1.0
356,1,1,1.0
357,2,3,0.6666666666666666
358,2,2,1.0
359,1,3,0.3333333333333333
360,2,2,1.0
361,3,2,1.5
362,2,3,0.6666666666666666
363,2,1,2.0
364,3,2,1.5
367,3,2,1.5
368,3,4,0.75
369,2,3,0.6666666666666666
371,1,3,0.3333333333333333
372,1,3,0.3333333333333333
373,3,6,0.5
374,2,4,0.5
375,2,4,0.5
376,2,2,1.0
377,3,5,0.6
378,3,1,3.0
379,3,3,1.0
380,3,1,3.0
381,2,3,0.6666666666666666
382,2,3,0.6666666666666666
383,4,4,1.0
384,2,2,1.0
385,2,1,2.0
386,2,3,0.6666666666666666
387,3,2,1.5
388,2,2,1.0
389,3,5,0.6
390,2,3,0.6666666666666666
391,3,4,0.75
392,2,3,0.6666666666666666
393,3,3,1.0
394,3,2,1.5
396,3,2,1.5
397,2,1,2.0
398,3,5,0.6
399,3,2,1.5
400,3,4,0.75
401,3,4,0.75
402,2,3,0.6666666666666666
403,3,2,1.5
404,2,1,2.0
406,2,1,2.0
408,1,3,0.3333333333333333
409,1,2,0.5
410,2,1,2.0
411,3,2,1.5
412,2,3,0.6666666666666666
413,2,2,1.0
414,2,2,1.0
415,3,4,0.75
416,3,3,1.0
417,2,1,2.0
418,3,2,1.5
419,3,3,1.0
420,3,2,1.5
421,3,3,1.0
422,2,1,2.0
423,3,2,1.5
424,2,4,0.5
425,3,4,0.75
426,2,3,0.6666666666666666
427,2,4,0.5
428,2,2,1.0
429,1,3,0.3333333333333333
430,2,3,0.6666666666666666
431,2,2,1.0
432,3,3,1.0
433,2,2,1.0
434,2,3,0.6666666666666666
435,2,2,1.0
436,2,3,0.6666666666666666
437,2,5,0.4
438,2,4,0.5
439,3,3,1.0
440,2,2,1.0
441,1,1,1.0
442,2,4,0.5
443,3,4,0.75
444,2,1,2.0
445,2,1,2.0
446,3,3,1.0
447,2,1,2.0
448,3,3,1.0
449,2,3,0.6666666666666666
450,3,3,1.0
451,1,3,0.3333333333333333
452,2,2,1.0
453,1,3,0.3333333333333333
454,3,4,0.75
455,2,3,0.6666666666666666
456,3,2,1.5
457,2,3,0.6666666666666666
458,2,3,0.6666666666666666
459,2,2,1.0
460,2,3,0.6666666666666666
461,2,4,0.5
462,2,2,1.0
463,2,2,1.0
464,3,5,0.6
465,2,1,2.0
466,3,3,1.0
467,3,4,0.75
468,3,2,1.5
469,2,2,1.0
470,2,1,2.0
471,3,4,0.75
472,3,2,1.5
473,3,1,3.0
474,2,3,0.6666666666666666
475,2,3,0.6666666666666666
476,2,1,2.0
477,2,1,2.0
479,2,1,2.0
480,2,1,2.0
481,3,3,1.0
482,2,2,1.0
483,3,3,1.0
484,3,1,3.0
485,2,4,0.5
486,2,5,0.4
487,2,2,1.0
488,3,4,0.75
489,3,4,0.75
490,2,3,0.6666666666666666
491,2,4,0.5
492,2,4,0.5
493,2,3,0.6666666666666666
494,2,4,0.5
495,2,4,0.5
496,3,4,0.75
497,1,4,0.25
498,2,4,0.5
499,2,3,0.6666666666666666
500,2,3,0.6666666666666666
501,3,3,1.0
502,1,3,0.3333333333333333
503,2,2,1.0
504,2,3,0.6666666666666666
505,1,4,0.25
507,2,1,2.0
508,2,3,0.6666666666666666
509,3,3,1.0
510,2,2,1.0
511,2,3,0.6666666666666666
512,2,1,2.0
513,2,3,0.6666666666666666
515,2,1,2.0
516,2,4,0.5
517,2,4,0.5
518,3,3,1.0
519,2,3,0.6666666666666666
520,1,3,0.3333333333333333
521,2,4,0.5
522,2,3,0.6666666666666666
523,2,4,0.5
524,2,4,0.5
525,2,4,0.5
526,2,3,0.6666666666666666
527,3,4,0.75
528,2,4,0.5
529,2,4,0.5
530,2,4,0.5
531,2,3,0.6666666666666666
532,2,2,1.0
533,3,3,1.0
534,2,1,2.0
535,3,3,1.0
537,2,2,1.0
539,2,1,2.0
540,1,2,0.5
543,2,1,2.0
544,2,1,2.0
545,2,2,1.0
548,2,1,2.0
549,2,3,0.6666666666666666
550,2,3,0.6666666666666666
551,3,3,1.0
552,2,1,2.0
553,2,3,0.6666666666666666
554,2,2,1.0
555,3,3,1.0
556,1,1,1.0
557,2,3,0.6666666666666666
558,1,2,0.5
559,2,2,1.0
560,2,1,2.0
561,2,1,2.0
562,3,2,1.5
563,2,4,0.5
574,2,2,1.0
575,2,1,2.0
576,2,4,0.5
577,1,1,1.0
579,2,1,2.0
580,1,1,1.0
581,2,2,1.0
582,2,3,0.6666666666666666
583,1,2,0.5
584,2,4,0.5
585,3,1,3.0
586,2,3,0.6666666666666666
587,1,1,1.0
590,2,1,2.0
591,2,1,2.0
592,1,3,0.3333333333333333
594,3,1,3.0
595,2,3,0.6666666666666666
598,3,4,0.75
599,3,2,1.5
600,1,2,0.5
601,2,1,2.0
602,2,2,1.0
606,2,2,1.0
607,3,2,1.5
608,2,2,1.0
609,2,2,1.0
610,2,3,0.6666666666666666
611,2,2,1.0
612,2,1,2.0
613,2,1,2.0
614,2,3,0.6666666666666666
615,2,3,0.6666666666666666
616,2,2,1.0
617,2,1,2.0
618,2,2,1.0
622,2,1,2.0
625,2,2,1.0
628,2,1,2.0
630,1,2,0.5
631,2,1,2.0
632,2,2,1.0
633,1,1,1.0
634,2,1,2.0
635,2,2,1.0
636,3,2,1.5
637,2,4,0.5
638,2,1,2.0
639,2,3,0.6666666666666666
640,3,1,3.0
641,2,2,1.0
643,2,1,2.0
644,2,2,1.0
645,2,1,2.0
646,2,1,2.0
648,2,2,1.0
649,2,1,2.0
650,2,3,0.6666666666666666
651,2,2,1.0
652,2,2,1.0
653,2,1,2.0
654,2,2,1.0
655,1,2,0.5
656,2,2,1.0
657,2,1,2.0
658,2,3,0.6666666666666666
659,2,3,0.6666666666666666
660,3,3,1.0
661,2,3,0.6666666666666666
662,2,1,2.0
665,1,1,1.0
666,2,2,1.0
667,3,1,3.0
669,3,1,3.0
670,3,1,3.0
673,1,1,1.0
674,2,2,1.0
675,2,2,1.0
677,2,2,1.0
678,3,3,1.0
679,3,1,3.0
681,3,4,0.75
683,3,2,1.5
684,2,3,0.6666666666666666
685,2,2,1.0
686,3,4,0.75
687,2,2,1.0
688,3,4,0.75
689,2,1,2.0
690,1,1,1.0
691,2,4,0.5
692,2,4,0.5
693,3,6,0.5
694,3,4,0.75
695,3,2,1.5
696,2,3,0.6666666666666666
697,3,2,1.5
698,2,1,2.0
699,3,1,3.0
700,2,3,0.6666666666666666
701,4,4,1.0
702,3,2,1.5
703,2,2,1.0
704,1,3,0.3333333333333333
705,2,5,0.4
706,3,2,1.5
707,3,2,1.5
708,2,1,2.0
709,3,3,1.0
710,3,1,3.0
711,3,2,1.5
712,2,1,2.0
713,2,1,2.0
714,2,2,1.0
715,2,2,1.0
716,3,4,0.75
717,3,2,1.5
718,2,1,2.0
720,2,4,0.5
721,3,2,1.5
722,3,4,0.75
723,2,2,1.0
724,2,2,1.0
725,2,4,0.5
726,2,1,2.0
727,2,2,1.0
728,2,3,0.6666666666666666
729,2,1,2.0
730,1,2,0.5
731,2,2,1.0
732,1,4,0.25
733,3,2,1.5
734,2,1,2.0
735,2,2,1.0
736,3,3,1.0
737,3,2,1.5
738,2,2,1.0
739,3,1,3.0
740,2,2,1.0
741,2,2,1.0
742,2,2,1.0
743,2,3,0.6666666666666666
744,1,1,1.0
745,1,2,0.5
746,3,7,0.42857142857142855
747,2,2,1.0
748,2,2,1.0
750,3,2,1.5
751,2,2,1.0
752,2,2,1.0
753,1,3,0.3333333333333333
754,2,1,2.0
755,2,3,0.6666666666666666
756,2,2,1.0
757,2,3,0.6666666666666666
758,2,2,1.0
759,3,2,1.5
760,1,2,0.5
761,2,2,1.0
762,2,2,1.0
763,2,2,1.0
766,3,1,3.0
767,1,1,1.0
768,2,1,2.0
769,2,3,0.6666666666666666
770,3,4,0.75
771,2,4,0.5
773,3,1,3.0
774,2,2,1.0
775,3,3,1.0
776,3,4,0.75
777,2,3,0.6666666666666666
778,3,3,1.0
779,2,3,0.6666666666666666
780,2,3,0.6666666666666666
781,2,2,1.0
782,2,2,1.0
783,3,2,1.5
784,2,3,0.6666666666666666
785,2,1,2.0
786,2,3,0.6666666666666666
787,2,2,1.0
788,2,3,0.6666666666666666
789,2,1,2.0
790,2,2,1.0
791,1,2,0.5
793,2,2,1.0
794,3,3,1.0
795,1,3,0.3333333333333333
796,2,4,0.5
797,2,4,0.5
798,2,1,2.0
801,2,1,2.0
802,3,1,3.0
804,2,1,2.0
806,2,1,2.0
807,2,1,2.0
808,2,4,0.5
809,3,3,1.0
810,1,2,0.5
811,2,1,2.0
812,3,1,3.0
813,2,2,1.0
814,2,3,0.6666666666666666
815,1,3,0.3333333333333333
816,2,4,0.5
817,2,3,0.6666666666666666
818,2,3,0.6666666666666666
819,2,1,2.0
820,2,2,1.0
821,1,3,0.3333333333333333
822,2,3,0.6666666666666666
823,2,3,0.6666666666666666
824,2,3,0.6666666666666666
825,2,4,0.5
826,2,3,0.6666666666666666
829,3,3,1.0
830,2,2,1.0
831,2,5,0.4
832,3,3,1.0
833,3,3,1.0
834,2,4,0.5
836,2,2,1.0
837,2,4,0.5
839,2,4,0.5
840,3,4,0.75
841,2,2,1.0
842,2,5,0.4
843,3,3,1.0
844,3,4,0.75
845,3,6,0.5
846,2,1,2.0
847,3,3,1.0
848,2,2,1.0
849,2,4,0.5
850,3,6,0.5
851,2,2,1.0
852,3,5,0.6
853,3,2,1.5
854,2,4,0.5
855,2,4,0.5
856,2,3,0.6666666666666666
857,2,6,0.3333333333333333
858,2,2,1.0
859,2,6,0.3333333333333333
860,3,5,0.6
861,1,1,1.0
862,3,4,0.75
863,2,2,1.0
864,2,4,0.5
865,3,3,1.0
866,3,2,1.5
867,3,4,0.75
868,2,3,0.6666666666666666
869,3,4,0.75
870,3,4,0.75
871,1,4,0.25
872,2,1,2.0
873,1,4,0.25
874,1,3,0.3333333333333333
875,2,3,0.6666666666666666
876,3,4,0.75
877,3,1,3.0
878,1,3,0.3333333333333333
879,2,3,0.6666666666666666
880,0,5,0.0
881,3,5,0.6
882,2,3,0.6666666666666666
883,2,2,1.0
884,2,2,1.0
885,1,2,0.5
886,2,3,0.6666666666666666
887,2,5,0.4
888,3,5,0.6
889,3,5,0.6
890,3,3,1.0
891,3,2,1.5
892,3,1,3.0
893,2,4,0.5
894,2,5,0.4
895,3,3,1.0
896,2,3,0.6666666666666666
897,3,4,0.75
898,3,2,1.5
899,3,4,0.75
900,2,5,0.4
901,1,3,0.3333333333333333
902,3,1,3.0
903,2,1,2.0
904,2,3,0.6666666666666666
905,3,2,1.5
906,2,1,2.0
907,2,3,0.6666666666666666
908,2,3,0.6666666666666666
909,2,2,1.0
911,2,1,2.0
912,2,3,0.6666666666666666
913,2,3,0.6666666666666666
914,3,2,1.5
915,4,7,0.5714285714285714
917,0,2,0.0
918,2,1,2.0
920,2,1,2.0
921,3,1,3.0
922,3,4,0.75
923,2,3,0.6666666666666666
924,4,2,2.0
925,1,3,0.3333333333333333
926,3,2,1.5
927,3,4,0.75
928,3,2,1.5
929,1,3,0.3333333333333333
930,2,2,1.0
931,2,3,0.6666666666666666
932,4,4,1.0
933,2,3,0.6666666666666666
934,2,2,1.0
935,2,1,2.0
936,2,3,0.6666666666666666
937,3,6,0.5
938,3,3,1.0
941,2,3,0.6666666666666666
942,3,3,1.0
943,2,1,2.0
945,3,1,3.0
946,3,2,1.5
947,2,3,0.6666666666666666
948,2,3,0.6666666666666666
949,2,3,0.6666666666666666
950,2,3,0.6666666666666666
951,2,2,1.0
952,3,1,3.0
953,2,1,2.0
954,2,1,2.0
955,2,3,0.6666666666666666
956,3,3,1.0
957,3,3,1.0
958,2,1,2.0
959,2,3,0.6666666666666666
960,2,1,2.0
961,1,1,1.0
962,2,3,0.6666666666666666
963,3,3,1.0
964,2,4,0.5
965,3,2,1.5
966,2,3,0.6666666666666666
967,2,1,2.0
968,2,3,0.6666666666666666
969,2,2,1.0
970,2,1,2.0
971,2,2,1.0
972,2,2,1.0
973,2,2,1.0
974,2,2,1.0
975,2,2,1.0
976,4,5,0.8
977,3,3,1.0
978,2,1,2.0
979,2,2,1.0
980,3,3,1.0
981,4,3,1.3333333333333333
982,2,4,0.5
983,3,4,0.75
984,2,2,1.0
985,2,2,1.0
986,2,2,1.0
987,2,3,0.6666666666666666
988,2,3,0.6666666666666666
989,2,1,2.0
990,1,1,1.0
991,2,3,0.6666666666666666
992,3,1,3.0
993,3,3,1.0
994,2,1,2.0
995,2,1,2.0
996,2,1,2.0
997,2,3,0.6666666666666666
998,1,2,0.5
999,2,1,2.0
1000,2,1,2.0
1001,2,1,2.0
1002,3,2,1.5
1003,2,2,1.0
1004,1,1,1.0
1005,2,2,1.0
1006,2,2,1.0
1007,2,2,1.0
1008,2,1,2.0
1009,4,2,2.0
1010,3,1,3.0
1011,2,2,1.0
1012,2,1,2.0
1013,3,1,3.0
1015,3,1,3.0
1016,2,1,2.0
1017,1,1,1.0
1018,3,4,0.75
1020,4,5,0.8
1021,2,2,1.0
1022,2,3,0.6666666666666666
1023,3,3,1.0
1025,2,2,1.0
1026,2,4,0.5
1027,3,3,1.0
1028,2,1,2.0
1029,1,1,1.0
1030,3,3,1.0
1032,4,2,2.0
1033,2,3,0.6666666666666666
1034,3,7,0.42857142857142855
1035,3,5,0.6
1036,2,4,0.5
1037,3,2,1.5
1038,2,2,1.0
1039,2,2,1.0
1040,2,3,0.6666666666666666
1041,3,3,1.0
1042,3,3,1.0
1043,1,3,0.3333333333333333
1044,2,3,0.6666666666666666
1045,3,2,1.5
1046,2,2,1.0
1047,2,3,0.6666666666666666
1048,2,2,1.0
1049,3,5,0.6
1050,3,4,0.75
1051,3,3,1.0
1052,3,4,0.75
1053,3,3,1.0
1054,4,4,1.0
1055,2,3,0.6666666666666666
1056,2,1,2.0
1057,3,2,1.5
1058,2,1,2.0
1059,4,6,0.6666666666666666
1060,2,1,2.0
1061,2,4,0.5
1062,1,1,1.0
1063,2,2,1.0
1064,2,3,0.6666666666666666
1065,2,2,1.0
1066,3,1,3.0
1067,2,3,0.6666666666666666
1068,2,2,1.0
1069,3,4,0.75
1070,3,4,0.75
1071,3,4,0.75
1072,2,3,0.6666666666666666
1073,1,2,0.5
1074,2,3,0.6666666666666666
1075,3,3,1.0
1076,2,4,0.5
1077,3,3,1.0
1078,2,1,2.0
1079,2,2,1.0
1080,1,1,1.0
1081,3,2,1.5
1082,2,3,0.6666666666666666
1083,3,3,1.0
1084,2,2,1.0
1085,2,5,0.4
1086,2,3,0.6666666666666666
1087,2,3,0.6666666666666666
1088,3,3,1.0
1089,2,4,0.5
1090,2,3,0.6666666666666666
1091,2,3,0.6666666666666666
1092,1,4,0.25
1093,4,5,0.8
1094,3,3,1.0
1095,2,2,1.0
1096,2,2,1.0
1097,2,3,0.6666666666666666
1098,2,5,0.4
1099,1,4,0.25
1100,2,4,0.5
1101,2,3,0.6666666666666666
1102,2,4,0.5
1103,2,4,0.5
1104,2,4,0.5
1105,2,3,0.6666666666666666
1106,2,4,0.5
1107,3,4,0.75
1108,4,4,1.0
1109,2,4,0.5
1110,2,2,1.0
1111,2,2,1.0
1112,2,4,0.5
1113,2,4,0.5
1114,3,3,1.0
1115,1,4,0.25
1116,2,3,0.6666666666666666
1117,1,3,0.3333333333333333
1118,2,3,0.6666666666666666
1119,2,3,0.6666666666666666
1120,2,2,1.0
1121,2,4,0.5
1122,2,3,0.6666666666666666
1123,3,2,1.5
1124,1,2,0.5
1125,3,5,0.6
1126,2,1,2.0
1127,3,4,0.75
1128,2,4,0.5
1129,3,4,0.75
1130,2,1,2.0
1131,1,2,0.5
1132,2,3,0.6666666666666666
1133,2,2,1.0
1134,3,3,1.0
1135,3,5,0.6
1136,3,2,1.5
1137,2,1,2.0
1138,2,2,1.0
1140,3,1,3.0
1141,3,1,3.0
1142,2,3,0.6666666666666666
1143,2,3,0.6666666666666666
1144,3,3,1.0
1145,2,2,1.0
1146,3,4,0.75
1147,1,4,0.25
1148,2,4,0.5
1149,2,4,0.5
1150,3,5,0.6
1151,1,2,0.5
1152,3,1,3.0
1153,2,2,1.0
1154,2,4,0.5
1155,2,2,1.0
1156,2,1,2.0
1157,2,4,0.5
1158,2,1,2.0
1159,3,5,0.6
1160,3,3,1.0
1161,2,3,0.6666666666666666
1162,1,4,0.25
1163,2,1,2.0
1164,2,4,0.5
1165,1,4,0.25
1166,3,4,0.75
1168,2,1,2.0
1169,3,4,0.75
1170,2,3,0.6666666666666666
1171,2,3,0.6666666666666666
1172,2,5,0.4
1173,3,3,1.0
1174,3,2,1.5
1175,4,4,1.0
1176,2,2,1.0
1177,3,3,1.0
1178,1,3,0.3333333333333333
1179,2,3,0.6666666666666666
1180,3,3,1.0
1181,3,3,1.0
1182,3,4,0.75
1183,1,3,0.3333333333333333
1184,3,5,0.6
1185,2,4,0.5
1186,3,4,0.75
1187,2,4,0.5
1188,2,1,2.0
1189,3,3,1.0
1190,2,2,1.0
1191,3,3,1.0
1192,2,4,0.5
1193,3,2,1.5
1194,2,3,0.6666666666666666
1195,1,1,1.0
1196,2,1,2.0
1197,2,1,2.0
1198,2,3,0.6666666666666666
1200,2,3,0.6666666666666666
1201,1,3,0.3333333333333333
1202,1,2,0.5
1204,2,3,0.6666666666666666
1205,2,1,2.0
1206,2,2,1.0
1207,3,4,0.75
1209,1,3,0.3333333333333333
1210,2,3,0.6666666666666666
1211,3,5,0.6
1212,3,2,1.5
1213,2,1,2.0
1214,2,1,2.0
1215,3,5,0.6
1216,2,2,1.0
1217,3,3,1.0
1218,3,4,0.75
1219,2,1,2.0
1220,3,2,1.5
1223,2,4,0.5
1224,2,4,0.5
1225,1,1,1.0
1226,2,2,1.0
1229,2,3,0.6666666666666666
1231,3,2,1.5
1235,2,3,0.6666666666666666
1236,2,2,1.0
1237,1,4,0.25
1238,3,2,1.5
1239,4,4,1.0
1240,3,2,1.5
1241,1,2,0.5
1242,2,4,0.5
1243,3,3,1.0
1244,2,3,0.6666666666666666
1245,1,4,0.25
1246,2,2,1.0
1247,2,3,0.6666666666666666
1248,2,1,2.0
1251,1,1,1.0
1252,2,1,2.0
1253,2,3,0.6666666666666666
1255,3,3,1.0
1256,2,3,0.6666666666666666
1258,2,3,0.6666666666666666
1259,3,3,1.0
1260,3,3,1.0
1261,2,1,2.0
1262,2,3,0.6666666666666666
1263,2,2,1.0
1264,2,4,0.5
1265,1,1,1.0
1266,3,1,3.0
1267,2,2,1.0
1268,3,2,1.5
1269,3,4,0.75
1270,2,2,1.0
1271,3,5,0.6
1272,1,1,1.0
1273,3,4,0.75
1274,3,3,1.0
1275,3,4,0.75
1276,3,2,1.5
1277,2,2,1.0
1278,3,2,1.5
1279,2,2,1.0
1280,2,2,1.0
1281,2,1,2.0
1282,3,2,1.5
1283,2,3,0.6666666666666666
1284,2,1,2.0
1285,3,1,3.0
1286,3,2,1.5
1287,2,2,1.0
1288,1,2,0.5
1289,2,3,0.6666666666666666
1290,2,2,1.0
1291,1,2,0.5
1292,2,2,1.0
1293,2,2,1.0
1294,2,1,2.0
1295,3,1,3.0
1296,2,3,0.6666666666666666
1297,2,3,0.6666666666666666
1298,2,2,1.0
1299,2,1,2.0
1300,2,4,0.5
1301,2,1,2.0
1302,2,1,2.0
1303,1,2,0.5
1304,3,2,1.5
1305,2,1,2.0
1306,2,2,1.0
1307,2,2,1.0
1308,2,1,2.0
1309,3,3,1.0
1310,2,2,1.0
1311,3,4,0.75
1312,2,4,0.5
1313,4,1,4.0
1314,1,1,1.0
1315,2,2,1.0
1316,3,3,1.0
1317,3,2,1.5
1320,3,3,1.0
1321,2,2,1.0
