dialogue_id,n_pred_boundaries,n_gold_boundaries,bor_dialogue
322,2,3,0.6666666666666666
323,2,3,0.6666666666666666
324,4,3,1.3333333333333333
325,4,3,1.3333333333333333
326,4,3,1.3333333333333333
327,2,3,0.6666666666666666
328,3,2,1.5
329,7,3,2.3333333333333335
330,3,3,1.0
331,4,3,1.3333333333333333
332,2,3,0.6666666666666666
333,2,3,0.6666666666666666
334,3,3,1.0
335,2,2,1.0
336,5,3,1.6666666666666667
337,3,3,1.0
338,3,2,1.5
339,2,3,0.6666666666666666
340,5,3,1.6666666666666667
341,5,3,1.6666666666666667
342,3,3,1.0
343,6,3,2.0
344,2,3,0.6666666666666666
345,1,3,0.3333333333333333
346,5,3,1.6666666666666667
347,2,3,0.6666666666666666
348,3,3,1.0
349,3,3,1.0
350,1,1,1.0
351,1,3,0.3333333333333333
352,5,3,1.6666666666666667
353,4,3,1.3333333333333333
354,4,3,1.3333333333333333
355,4,3,1.3333333333333333
356,5,3,1.6666666666666667
357,1,2,0.5
358,3,3,1.0
359,1,3,0.3333333333333333
360,2,3,0.6666666666666666
361,2,3,0.6666666666666666
362,1,3,0.3333333333333333
363,2,3,0.6666666666666666
364,1,2,0.5
365,3,2,1.5
366,2,3,0.6666666666666666
367,5,3,1.6666666666666667
368,4,3,1.3333333333333333
369,3,2,1.5
370,2,3,0.6666666666666666
371,2,3,0.6666666666666666
372,3,3,1.0
373,6,3,2.0
374,3,3,1.0
375,1,1,1.0
376,3,3,1.0
377,3,2,1.5
378,3,3,1.0
379,2,3,0.6666666666666666
380,2,3,0.6666666666666666
381,1,3,0.3333333333333333
382,2,3,0.6666666666666666
383,1,3,0.3333333333333333
384,2,3,0.6666666666666666
385,4,3,1.3333333333333333
386,3,3,1.0
387,4,3,1.3333333333333333
388,4,3,1.3333333333333333
389,3,3,1.0
390,2,3,0.6666666666666666
391,2,3,0.6666666666666666
392,2,3,0.6666666666666666
393,3,2,1.5
394,1,3,0.3333333333333333
395,3,3,1.0
396,4,3,1.3333333333333333
397,2,3,0.6666666666666666
398,3,3,1.0
399,3,2,1.5
400,4,3,1.3333333333333333
401,3,3,1.0
402,3,3,1.0
403,1,3,0.3333333333333333
404,4,3,1.3333333333333333
405,4,3,1.3333333333333333
406,5,3,1.6666666666666667
407,2,3,0.6666666666666666
408,5,3,1.6666666666666667
409,3,3,1.0
410,3,3,1.0
411,3,3,1.0
412,2,3,0.6666666666666666
413,2,3,0.6666666666666666
414,4,3,1.3333333333333333
415,1,3,0.3333333333333333
416,5,3,1.6666666666666667
417,6,3,2.0
418,4,3,1.3333333333333333
419,6,3,2.0
420,4,3,1.3333333333333333
421,2,3,0.6666666666666666
422,2,3,0.6666666666666666
423,1,2,0.5
424,4,3,1.3333333333333333
425,5,3,1.6666666666666667
426,1,2,0.5
427,3,3,1.0
428,3,3,1.0
429,2,3,0.6666666666666666
430,2,3,0.6666666666666666
431,2,3,0.6666666666666666
432,5,3,1.6666666666666667
433,4,3,1.3333333333333333
434,5,3,1.6666666666666667
435,2,2,1.0
436,2,3,0.6666666666666666
437,2,3,0.6666666666666666
438,4,3,1.3333333333333333
439,3,3,1.0
440,2,3,0.6666666666666666
441,1,3,0.3333333333333333
442,3,2,1.5
443,4,3,1.3333333333333333
444,1,3,0.3333333333333333
445,2,3,0.6666666666666666
446,1,3,0.3333333333333333
447,5,3,1.6666666666666667
448,4,3,1.3333333333333333
449,2,2,1.0
450,1,2,0.5
451,2,3,0.6666666666666666
452,3,3,1.0
453,2,3,0.6666666666666666
454,2,3,0.6666666666666666
455,4,3,1.3333333333333333
456,3,3,1.0
457,3,3,1.0
458,2,3,0.6666666666666666
459,2,3,0.6666666666666666
460,2,3,0.6666666666666666
461,2,3,0.6666666666666666
462,2,2,1.0
463,3,3,1.0
464,2,3,0.6666666666666666
465,3,3,1.0
466,2,3,0.6666666666666666
467,4,3,1.3333333333333333
468,2,2,1.0
469,2,2,1.0
470,1,2,0.5
471,3,2,1.5
472,3,3,1.0
473,4,2,2.0
474,3,3,1.0
475,2,3,0.6666666666666666
476,3,3,1.0
477,1,3,0.3333333333333333
478,3,3,1.0
479,1,2,0.5
480,1,3,0.3333333333333333
481,3,2,1.5
482,1,3,0.3333333333333333
483,3,3,1.0
484,1,3,0.3333333333333333
485,2,3,0.6666666666666666
486,2,2,1.0
487,4,3,1.3333333333333333
488,3,3,1.0
489,2,3,0.6666666666666666
490,2,2,1.0
491,4,3,1.3333333333333333
492,1,3,0.3333333333333333
493,2,3,0.6666666666666666
494,2,3,0.6666666666666666
495,5,3,1.6666666666666667
496,4,3,1.3333333333333333
497,5,3,1.6666666666666667
498,3,3,1.0
499,3,3,1.0
500,4,3,1.3333333333333333
501,6,3,2.0
502,3,3,1.0
503,4,3,1.3333333333333333
504,2,3,0.6666666666666666
505,2,3,0.6666666666666666
506,3,3,1.0
507,2,3,0.6666666666666666
508,4,3,1.3333333333333333
509,1,3,0.3333333333333333
510,0,3,0.0
511,4,3,1.3333333333333333
512,0,3,0.0
513,3,2,1.5
514,3,3,1.0
515,4,3,1.3333333333333333
516,3,3,1.0
517,4,3,1.3333333333333333
518,3,3,1.0
519,4,3,1.3333333333333333
520,3,3,1.0
521,3,2,1.5
522,4,3,1.3333333333333333
523,3,3,1.0
524,2,3,0.6666666666666666
525,1,3,0.3333333333333333
526,4,3,1.3333333333333333
527,2,2,1.0
528,4,3,1.3333333333333333
529,3,3,1.0
530,3,3,1.0
531,4,2,2.0
532,3,3,1.0
533,6,3,2.0
534,3,3,1.0
535,2,3,0.6666666666666666
536,2,3,0.6666666666666666
537,3,3,1.0
538,6,3,2.0
539,2,3,0.6666666666666666
540,3,2,1.5
541,1,1,1.0
542,1,3,0.3333333333333333
543,3,3,1.0
544,2,3,0.6666666666666666
545,0,2,0.0
546,0,2,0.0
547,3,3,1.0
548,4,3,1.3333333333333333
549,3,3,1.0
550,3,3,1.0
551,3,3,1.0
552,3,3,1.0
553,2,3,0.6666666666666666
554,4,3,1.3333333333333333
555,3,2,1.5
556,3,3,1.0
557,1,3,0.3333333333333333
558,2,2,1.0
559,5,3,1.6666666666666667
560,1,3,0.3333333333333333
561,3,3,1.0
562,4,3,1.3333333333333333
563,3,3,1.0
564,3,3,1.0
565,4,3,1.3333333333333333
566,3,3,1.0
567,3,3,1.0
568,2,3,0.6666666666666666
569,1,3,0.3333333333333333
570,3,3,1.0
571,3,3,1.0
572,2,3,0.6666666666666666
573,4,3,1.3333333333333333
574,3,3,1.0
575,2,3,0.6666666666666666
576,1,3,0.3333333333333333
577,2,3,0.6666666666666666
578,2,3,0.6666666666666666
579,4,3,1.3333333333333333
580,2,3,0.6666666666666666
581,5,3,1.6666666666666667
582,3,3,1.0
583,5,3,1.6666666666666667
584,3,3,1.0
585,2,3,0.6666666666666666
586,1,3,0.3333333333333333
587,2,3,0.6666666666666666
588,1,1,1.0
589,1,3,0.3333333333333333
590,3,3,1.0
591,4,3,1.3333333333333333
592,4,3,1.3333333333333333
593,2,3,0.6666666666666666
594,2,3,0.6666666666666666
595,2,3,0.6666666666666666
596,2,3,0.6666666666666666
597,2,2,1.0
598,4,3,1.3333333333333333
599,4,3,1.3333333333333333
600,3,3,1.0
601,2,3,0.6666666666666666
602,5,3,1.6666666666666667
603,3,3,1.0
604,3,3,1.0
605,2,3,0.6666666666666666
606,4,3,1.3333333333333333
607,6,3,2.0
608,2,3,0.6666666666666666
609,3,3,1.0
610,5,3,1.6666666666666667
611,2,3,0.6666666666666666
612,3,3,1.0
613,4,3,1.3333333333333333
614,2,3,0.6666666666666666
615,3,3,1.0
616,3,3,1.0
617,2,3,0.6666666666666666
618,2,3,0.6666666666666666
619,3,3,1.0
620,3,3,1.0
621,4,3,1.3333333333333333
622,3,3,1.0
623,1,3,0.3333333333333333
624,4,3,1.3333333333333333
625,2,3,0.6666666666666666
626,3,3,1.0
627,2,2,1.0
628,2,3,0.6666666666666666
629,2,3,0.6666666666666666
630,1,2,0.5
631,5,3,1.6666666666666667
632,2,3,0.6666666666666666
633,6,3,2.0
634,4,3,1.3333333333333333
635,3,3,1.0
636,2,2,1.0
637,1,2,0.5
638,4,3,1.3333333333333333
639,2,3,0.6666666666666666
640,3,3,1.0
641,2,3,0.6666666666666666
642,4,3,1.3333333333333333
643,3,2,1.5
644,3,3,1.0
645,2,3,0.6666666666666666
646,0,3,0.0
647,4,2,2.0
648,4,3,1.3333333333333333
649,2,3,0.6666666666666666
650,2,3,0.6666666666666666
651,2,3,0.6666666666666666
652,2,3,0.6666666666666666
653,5,3,1.6666666666666667
654,1,3,0.3333333333333333
655,2,3,0.6666666666666666
656,2,3,0.6666666666666666
657,3,3,1.0
658,1,3,0.3333333333333333
659,4,3,1.3333333333333333
660,2,3,0.6666666666666666
661,3,3,1.0
662,3,3,1.0
663,4,3,1.3333333333333333
664,4,3,1.3333333333333333
665,4,3,1.3333333333333333
666,4,3,1.3333333333333333
667,2,3,0.6666666666666666
668,1,3,0.3333333333333333
669,1,3,0.3333333333333333
670,3,3,1.0
671,2,3,0.6666666666666666
672,4,3,1.3333333333333333
673,1,2,0.5
674,5,3,1.6666666666666667
675,3,3,1.0
676,2,3,0.6666666666666666
677,1,3,0.3333333333333333
678,4,3,1.3333333333333333
679,5,3,1.6666666666666667
680,3,3,1.0
681,3,3,1.0
682,5,3,1.6666666666666667
683,2,3,0.6666666666666666
684,4,3,1.3333333333333333
685,4,3,1.3333333333333333
686,3,3,1.0
687,3,3,1.0
688,4,3,1.3333333333333333
689,4,3,1.3333333333333333
690,1,2,0.5
691,4,2,2.0
692,3,3,1.0
693,4,3,1.3333333333333333
694,3,3,1.0
695,4,3,1.3333333333333333
696,4,3,1.3333333333333333
697,4,3,1.3333333333333333
698,0,2,0.0
699,3,3,1.0
700,3,3,1.0
701,2,3,0.6666666666666666
702,2,3,0.6666666666666666
703,3,3,1.0
704,2,3,0.6666666666666666
705,2,2,1.0
706,6,3,2.0
707,2,3,0.6666666666666666
708,3,3,1.0
709,2,3,0.6666666666666666
710,3,2,1.5
