dialogue_id,n_pred_boundaries,n_gold_boundaries,bor_dialogue
276,6,3,2.0
277,3,2,1.5
278,5,3,1.6666666666666667
279,2,2,1.0
280,4,3,1.3333333333333333
281,1,3,0.3333333333333333
282,4,3,1.3333333333333333
283,2,3,0.6666666666666666
284,4,3,1.3333333333333333
285,2,2,1.0
286,4,3,1.3333333333333333
287,3,3,1.0
288,2,3,0.6666666666666666
289,3,3,1.0
290,3,3,1.0
291,2,3,0.6666666666666666
292,4,3,1.3333333333333333
293,2,3,0.6666666666666666
294,2,3,0.6666666666666666
295,3,3,1.0
296,4,3,1.3333333333333333
297,3,3,1.0
298,3,3,1.0
299,4,3,1.3333333333333333
300,2,3,0.6666666666666666
301,2,3,0.6666666666666666
302,2,3,0.6666666666666666
303,4,3,1.3333333333333333
304,3,3,1.0
305,3,3,1.0
306,5,3,1.6666666666666667
307,4,2,2.0
308,6,3,2.0
309,1,2,0.5
310,2,3,0.6666666666666666
311,1,3,0.3333333333333333
312,4,3,1.3333333333333333
313,2,3,0.6666666666666666
314,3,3,1.0
315,2,3,0.6666666666666666
316,2,3,0.6666666666666666
317,3,3,1.0
318,4,3,1.3333333333333333
319,4,3,1.3333333333333333
320,1,3,0.3333333333333333
321,3,3,1.0
322,3,3,1.0
323,2,3,0.6666666666666666
324,4,3,1.3333333333333333
325,5,3,1.6666666666666667
326,1,3,0.3333333333333333
327,3,3,1.0
328,3,2,1.5
329,4,3,1.3333333333333333
330,3,3,1.0
331,4,3,1.3333333333333333
332,4,3,1.3333333333333333
333,3,3,1.0
334,3,3,1.0
335,4,2,2.0
336,5,3,1.6666666666666667
337,3,3,1.0
338,2,2,1.0
339,2,3,0.6666666666666666
340,3,3,1.0
341,3,3,1.0
342,4,3,1.3333333333333333
343,4,3,1.3333333333333333
344,2,3,0.6666666666666666
345,2,3,0.6666666666666666
346,4,3,1.3333333333333333
347,1,3,0.3333333333333333
348,4,3,1.3333333333333333
349,4,3,1.3333333333333333
350,1,1,1.0
351,4,3,1.3333333333333333
352,4,3,1.3333333333333333
353,0,3,0.0
354,1,3,0.3333333333333333
355,1,3,0.3333333333333333
356,2,3,0.6666666666666666
357,1,2,0.5
358,2,3,0.6666666666666666
359,3,3,1.0
360,2,3,0.6666666666666666
361,3,3,1.0
362,4,3,1.3333333333333333
363,4,3,1.3333333333333333
364,3,2,1.5
365,3,2,1.5
366,3,3,1.0
367,3,3,1.0
368,4,3,1.3333333333333333
369,3,2,1.5
370,2,3,0.6666666666666666
371,2,3,0.6666666666666666
372,3,3,1.0
373,3,3,1.0
374,3,3,1.0
375,0,1,0.0
376,3,3,1.0
377,1,2,0.5
378,2,3,0.6666666666666666
379,2,3,0.6666666666666666
380,5,3,1.6666666666666667
381,2,3,0.6666666666666666
382,3,3,1.0
383,2,3,0.6666666666666666
384,2,3,0.6666666666666666
385,3,3,1.0
386,2,3,0.6666666666666666
387,4,3,1.3333333333333333
388,4,3,1.3333333333333333
389,2,3,0.6666666666666666
390,4,3,1.3333333333333333
391,2,3,0.6666666666666666
392,3,3,1.0
393,3,2,1.5
394,3,3,1.0
395,3,3,1.0
396,5,3,1.6666666666666667
397,2,3,0.6666666666666666
398,3,3,1.0
399,2,2,1.0
400,3,3,1.0
401,3,3,1.0
402,5,3,1.6666666666666667
403,3,3,1.0
404,4,3,1.3333333333333333
405,2,3,0.6666666666666666
406,5,3,1.6666666666666667
407,2,3,0.6666666666666666
408,0,3,0.0
409,2,3,0.6666666666666666
410,2,3,0.6666666666666666
411,3,3,1.0
412,2,3,0.6666666666666666
413,2,3,0.6666666666666666
414,3,3,1.0
415,2,3,0.6666666666666666
416,5,3,1.6666666666666667
417,5,3,1.6666666666666667
418,2,3,0.6666666666666666
419,3,3,1.0
420,3,3,1.0
421,3,3,1.0
422,3,3,1.0
423,1,2,0.5
424,4,3,1.3333333333333333
425,3,3,1.0
426,1,2,0.5
427,5,3,1.6666666666666667
428,2,3,0.6666666666666666
429,4,3,1.3333333333333333
430,2,3,0.6666666666666666
431,2,3,0.6666666666666666
432,2,3,0.6666666666666666
433,3,3,1.0
434,3,3,1.0
435,2,2,1.0
436,2,3,0.6666666666666666
437,1,3,0.3333333333333333
438,1,3,0.3333333333333333
439,2,3,0.6666666666666666
440,3,3,1.0
441,2,3,0.6666666666666666
442,3,2,1.5
443,1,3,0.3333333333333333
444,1,3,0.3333333333333333
445,2,3,0.6666666666666666
446,3,3,1.0
447,6,3,2.0
448,2,3,0.6666666666666666
449,2,2,1.0
450,1,2,0.5
451,3,3,1.0
452,2,3,0.6666666666666666
453,3,3,1.0
454,3,3,1.0
455,1,3,0.3333333333333333
456,4,3,1.3333333333333333
457,4,3,1.3333333333333333
458,1,3,0.3333333333333333
459,3,3,1.0
460,4,3,1.3333333333333333
461,3,3,1.0
462,1,2,0.5
463,2,3,0.6666666666666666
464,3,3,1.0
465,2,3,0.6666666666666666
466,2,3,0.6666666666666666
467,5,3,1.6666666666666667
468,2,2,1.0
469,2,2,1.0
470,1,2,0.5
471,3,2,1.5
472,1,3,0.3333333333333333
473,1,2,0.5
474,3,3,1.0
475,2,3,0.6666666666666666
476,1,3,0.3333333333333333
477,2,3,0.6666666666666666
478,4,3,1.3333333333333333
479,5,2,2.5
480,2,3,0.6666666666666666
481,2,2,1.0
482,1,3,0.3333333333333333
483,3,3,1.0
484,2,3,0.6666666666666666
485,3,3,1.0
486,1,2,0.5
487,3,3,1.0
488,3,3,1.0
489,2,3,0.6666666666666666
490,2,2,1.0
491,4,3,1.3333333333333333
492,2,3,0.6666666666666666
493,4,3,1.3333333333333333
494,2,3,0.6666666666666666
495,4,3,1.3333333333333333
496,4,3,1.3333333333333333
497,2,3,0.6666666666666666
498,4,3,1.3333333333333333
499,0,3,0.0
500,3,3,1.0
501,5,3,1.6666666666666667
502,4,3,1.3333333333333333
503,1,3,0.3333333333333333
504,3,3,1.0
505,2,3,0.6666666666666666
506,3,3,1.0
507,2,3,0.6666666666666666
508,4,3,1.3333333333333333
509,2,3,0.6666666666666666
510,2,3,0.6666666666666666
511,3,3,1.0
512,2,3,0.6666666666666666
513,1,2,0.5
514,2,3,0.6666666666666666
515,3,3,1.0
516,3,3,1.0
517,5,3,1.6666666666666667
518,0,3,0.0
519,4,3,1.3333333333333333
520,4,3,1.3333333333333333
521,1,2,0.5
522,3,3,1.0
523,4,3,1.3333333333333333
524,2,3,0.6666666666666666
525,2,3,0.6666666666666666
526,2,3,0.6666666666666666
527,3,2,1.5
528,3,3,1.0
529,3,3,1.0
530,4,3,1.3333333333333333
531,2,2,1.0
532,5,3,1.6666666666666667
533,2,3,0.6666666666666666
534,2,3,0.6666666666666666
535,3,3,1.0
536,1,3,0.3333333333333333
537,4,3,1.3333333333333333
538,5,3,1.6666666666666667
539,4,3,1.3333333333333333
540,4,2,2.0
541,3,1,3.0
542,1,3,0.3333333333333333
543,3,3,1.0
544,2,3,0.6666666666666666
545,2,2,1.0
546,2,2,1.0
547,4,3,1.3333333333333333
548,2,3,0.6666666666666666
549,2,3,0.6666666666666666
550,2,3,0.6666666666666666
551,2,3,0.6666666666666666
552,4,3,1.3333333333333333
553,3,3,1.0
554,2,3,0.6666666666666666
555,2,2,1.0
556,3,3,1.0
557,3,3,1.0
558,2,2,1.0
559,2,3,0.6666666666666666
560,0,3,0.0
561,3,3,1.0
562,5,3,1.6666666666666667
563,2,3,0.6666666666666666
564,5,3,1.6666666666666667
565,4,3,1.3333333333333333
566,4,3,1.3333333333333333
567,2,3,0.6666666666666666
568,2,3,0.6666666666666666
569,2,3,0.6666666666666666
570,3,3,1.0
571,4,3,1.3333333333333333
572,3,3,1.0
573,3,3,1.0
574,5,3,1.6666666666666667
575,4,3,1.3333333333333333
576,2,3,0.6666666666666666
577,2,3,0.6666666666666666
578,2,3,0.6666666666666666
579,4,3,1.3333333333333333
580,2,3,0.6666666666666666
581,3,3,1.0
582,3,3,1.0
583,5,3,1.6666666666666667
584,2,3,0.6666666666666666
585,3,3,1.0
586,3,3,1.0
587,1,3,0.3333333333333333
588,0,1,0.0
589,2,3,0.6666666666666666
590,5,3,1.6666666666666667
591,4,3,1.3333333333333333
592,3,3,1.0
593,3,3,1.0
594,2,3,0.6666666666666666
595,2,3,0.6666666666666666
596,3,3,1.0
597,1,2,0.5
598,2,3,0.6666666666666666
599,2,3,0.6666666666666666
600,4,3,1.3333333333333333
601,5,3,1.6666666666666667
602,3,3,1.0
603,5,3,1.6666666666666667
604,4,3,1.3333333333333333
605,5,3,1.6666666666666667
606,5,3,1.6666666666666667
607,6,3,2.0
608,3,3,1.0
609,2,3,0.6666666666666666
610,3,3,1.0
611,2,3,0.6666666666666666
612,3,3,1.0
613,3,3,1.0
614,4,3,1.3333333333333333
615,4,3,1.3333333333333333
616,4,3,1.3333333333333333
617,2,3,0.6666666666666666
618,3,3,1.0
619,1,3,0.3333333333333333
620,4,3,1.3333333333333333
621,3,3,1.0
622,2,3,0.6666666666666666
623,3,3,1.0
624,6,3,2.0
625,3,3,1.0
626,3,3,1.0
627,2,2,1.0
628,2,3,0.6666666666666666
629,3,3,1.0
630,3,2,1.5
631,3,3,1.0
632,3,3,1.0
633,2,3,0.6666666666666666
634,4,3,1.3333333333333333
635,4,3,1.3333333333333333
636,2,2,1.0
637,2,2,1.0
638,4,3,1.3333333333333333
639,2,3,0.6666666666666666
640,3,3,1.0
641,3,3,1.0
642,1,3,0.3333333333333333
643,4,2,2.0
644,2,3,0.6666666666666666
645,3,3,1.0
646,3,3,1.0
647,2,2,1.0
648,4,3,1.3333333333333333
649,2,3,0.6666666666666666
650,2,3,0.6666666666666666
651,1,3,0.3333333333333333
652,1,3,0.3333333333333333
653,3,3,1.0
654,3,3,1.0
655,3,3,1.0
656,3,3,1.0
657,2,3,0.6666666666666666
658,5,3,1.6666666666666667
659,4,3,1.3333333333333333
660,7,3,2.3333333333333335
661,2,3,0.6666666666666666
662,3,3,1.0
663,3,3,1.0
664,4,3,1.3333333333333333
665,3,3,1.0
666,3,3,1.0
667,3,3,1.0
668,3,3,1.0
669,4,3,1.3333333333333333
670,3,3,1.0
671,1,3,0.3333333333333333
672,3,3,1.0
673,2,2,1.0
674,3,3,1.0
675,2,3,0.6666666666666666
676,5,3,1.6666666666666667
677,2,3,0.6666666666666666
678,3,3,1.0
679,4,3,1.3333333333333333
680,3,3,1.0
681,4,3,1.3333333333333333
682,3,3,1.0
683,3,3,1.0
684,4,3,1.3333333333333333
685,4,3,1.3333333333333333
686,4,3,1.3333333333333333
687,2,3,0.6666666666666666
688,5,3,1.6666666666666667
689,5,3,1.6666666666666667
690,2,2,1.0
691,3,2,1.5
692,1,3,0.3333333333333333
693,3,3,1.0
694,2,3,0.6666666666666666
695,1,3,0.3333333333333333
696,1,3,0.3333333333333333
697,4,3,1.3333333333333333
698,1,2,0.5
699,1,3,0.3333333333333333
700,2,3,0.6666666666666666
701,3,3,1.0
702,4,3,1.3333333333333333
703,2,3,0.6666666666666666
704,1,3,0.3333333333333333
705,3,2,1.5
706,4,3,1.3333333333333333
707,3,3,1.0
708,5,3,1.6666666666666667
709,1,3,0.3333333333333333
710,2,2,1.0
