dialogue_id,n_pred_boundaries,n_gold_boundaries,bor_dialogue
291,2,3,0.6666666666666666
292,2,2,1.0
294,2,1,2.0
295,2,2,1.0
296,2,1,2.0
297,3,4,0.75
298,2,2,1.0
299,1,2,0.5
300,2,2,1.0
301,2,1,2.0
302,3,2,1.5
303,3,3,1.0
305,3,3,1.0
306,2,1,2.0
307,3,2,1.5
310,3,2,1.5
312,2,2,1.0
313,1,1,1.0
315,3,3,1.0
316,2,2,1.0
317,2,2,1.0
319,3,3,1.0
320,3,2,1.5
321,3,3,1.0
323,3,1,3.0
324,2,2,1.0
325,2,1,2.0
326,2,2,1.0
327,3,2,1.5
328,3,3,1.0
329,2,4,0.5
330,2,1,2.0
332,3,1,3.0
333,2,2,1.0
334,3,2,1.5
335,2,3,0.6666666666666666
336,3,1,3.0
337,2,1,2.0
338,3,1,3.0
339,3,1,3.0
341,2,2,1.0
343,2,2,1.0
344,2,2,1.0
345,2,3,0.6666666666666666
346,2,2,1.0
349,3,1,3.0
350,2,2,1.0
351,2,1,2.0
352,2,2,1.0
353,2,1,2.0
354,2,1,2.0
356,3,1,3.0
357,3,3,1.0
358,3,2,1.5
359,3,3,1.0
360,2,2,1.0
361,2,2,1.0
362,2,3,0.6666666666666666
363,1,1,1.0
364,3,2,1.5
367,2,2,1.0
368,3,4,0.75
369,2,3,0.6666666666666666
371,2,3,0.6666666666666666
372,2,3,0.6666666666666666
373,3,6,0.5
374,2,4,0.5
375,3,4,0.75
376,3,2,1.5
377,3,5,0.6
378,2,1,2.0
379,2,3,0.6666666666666666
380,3,1,3.0
381,2,3,0.6666666666666666
382,3,3,1.0
383,2,4,0.5
384,2,2,1.0
385,2,1,2.0
386,2,3,0.6666666666666666
387,3,2,1.5
388,3,2,1.5
389,3,5,0.6
390,2,3,0.6666666666666666
391,3,4,0.75
392,2,3,0.6666666666666666
393,3,3,1.0
394,2,2,1.0
396,3,2,1.5
397,3,1,3.0
398,2,5,0.4
399,3,2,1.5
400,2,4,0.5
401,4,4,1.0
402,2,3,0.6666666666666666
403,3,2,1.5
404,2,1,2.0
406,2,1,2.0
408,2,3,0.6666666666666666
409,3,2,1.5
410,2,1,2.0
411,3,2,1.5
412,2,3,0.6666666666666666
413,2,2,1.0
414,3,2,1.5
415,3,4,0.75
416,2,3,0.6666666666666666
417,3,1,3.0
418,3,2,1.5
419,3,3,1.0
420,2,2,1.0
421,3,3,1.0
422,3,1,3.0
423,2,2,1.0
424,2,4,0.5
425,3,4,0.75
426,2,3,0.6666666666666666
427,3,4,0.75
428,2,2,1.0
429,2,3,0.6666666666666666
430,2,3,0.6666666666666666
431,1,2,0.5
432,2,3,0.6666666666666666
433,2,2,1.0
434,3,3,1.0
435,2,2,1.0
436,2,3,0.6666666666666666
437,3,5,0.6
438,2,4,0.5
439,2,3,0.6666666666666666
440,2,2,1.0
441,2,1,2.0
442,2,4,0.5
443,3,4,0.75
444,2,1,2.0
445,2,1,2.0
446,2,3,0.6666666666666666
447,2,1,2.0
448,3,3,1.0
449,2,3,0.6666666666666666
450,3,3,1.0
451,1,3,0.3333333333333333
452,3,2,1.5
453,2,3,0.6666666666666666
454,2,4,0.5
455,3,3,1.0
456,2,2,1.0
457,2,3,0.6666666666666666
458,2,3,0.6666666666666666
459,1,2,0.5
460,2,3,0.6666666666666666
461,2,4,0.5
462,2,2,1.0
463,3,2,1.5
464,3,5,0.6
465,2,1,2.0
466,2,3,0.6666666666666666
467,3,4,0.75
468,2,2,1.0
469,2,2,1.0
470,2,1,2.0
471,3,4,0.75
472,3,2,1.5
473,2,1,2.0
474,2,3,0.6666666666666666
475,3,3,1.0
476,2,1,2.0
477,2,1,2.0
479,2,1,2.0
480,2,1,2.0
481,3,3,1.0
482,2,2,1.0
483,2,3,0.6666666666666666
484,3,1,3.0
485,2,4,0.5
486,2,5,0.4
487,2,2,1.0
488,2,4,0.5
489,2,4,0.5
490,2,3,0.6666666666666666
491,2,4,0.5
492,3,4,0.75
493,2,3,0.6666666666666666
494,2,4,0.5
495,2,4,0.5
496,2,4,0.5
497,3,4,0.75
498,3,4,0.75
499,2,3,0.6666666666666666
500,3,3,1.0
501,2,3,0.6666666666666666
502,2,3,0.6666666666666666
503,3,2,1.5
504,2,3,0.6666666666666666
505,2,4,0.5
507,3,1,3.0
508,3,3,1.0
509,2,3,0.6666666666666666
510,2,2,1.0
511,1,3,0.3333333333333333
512,3,1,3.0
513,2,3,0.6666666666666666
515,1,1,1.0
516,2,4,0.5
517,3,4,0.75
518,2,3,0.6666666666666666
519,3,3,1.0
520,2,3,0.6666666666666666
521,2,4,0.5
522,2,3,0.6666666666666666
523,2,4,0.5
524,2,4,0.5
525,2,4,0.5
526,2,3,0.6666666666666666
527,2,4,0.5
528,2,4,0.5
529,2,4,0.5
530,3,4,0.75
531,3,3,1.0
532,2,2,1.0
533,2,3,0.6666666666666666
534,2,1,2.0
535,3,3,1.0
537,2,2,1.0
539,2,1,2.0
540,2,2,1.0
543,2,1,2.0
544,3,1,3.0
545,2,2,1.0
548,2,1,2.0
549,2,3,0.6666666666666666
550,2,3,0.6666666666666666
551,2,3,0.6666666666666666
552,1,1,1.0
553,2,3,0.6666666666666666
554,3,2,1.5
555,3,3,1.0
556,2,1,2.0
557,2,3,0.6666666666666666
558,1,2,0.5
559,2,2,1.0
560,2,1,2.0
561,2,1,2.0
562,2,2,1.0
563,1,4,0.25
574,2,2,1.0
575,2,1,2.0
576,2,4,0.5
577,2,1,2.0
579,3,1,3.0
580,2,1,2.0
581,2,2,1.0
582,2,3,0.6666666666666666
583,1,2,0.5
584,2,4,0.5
585,2,1,2.0
586,2,3,0.6666666666666666
587,1,1,1.0
590,2,1,2.0
591,2,1,2.0
592,2,3,0.6666666666666666
594,2,1,2.0
595,2,3,0.6666666666666666
598,2,4,0.5
599,2,2,1.0
600,2,2,1.0
601,2,1,2.0
602,3,2,1.5
606,1,2,0.5
607,2,2,1.0
608,2,2,1.0
609,2,2,1.0
610,2,3,0.6666666666666666
611,2,2,1.0
612,2,1,2.0
613,1,1,1.0
614,2,3,0.6666666666666666
615,3,3,1.0
616,3,2,1.5
617,1,1,1.0
618,1,2,0.5
622,1,1,1.0
625,2,2,1.0
628,2,1,2.0
630,2,2,1.0
631,2,1,2.0
632,2,2,1.0
633,2,1,2.0
634,2,1,2.0
635,3,2,1.5
636,2,2,1.0
637,3,4,0.75
638,2,1,2.0
639,2,3,0.6666666666666666
640,3,1,3.0
641,1,2,0.5
643,2,1,2.0
644,2,2,1.0
645,2,1,2.0
646,2,1,2.0
648,2,2,1.0
649,2,1,2.0
650,2,3,0.6666666666666666
651,1,2,0.5
652,2,2,1.0
653,2,1,2.0
654,2,2,1.0
655,2,2,1.0
656,2,2,1.0
657,2,1,2.0
658,2,3,0.6666666666666666
659,2,3,0.6666666666666666
660,2,3,0.6666666666666666
661,2,3,0.6666666666666666
662,2,1,2.0
665,2,1,2.0
666,2,2,1.0
667,2,1,2.0
669,2,1,2.0
670,1,1,1.0
673,2,1,2.0
674,3,2,1.5
675,1,2,0.5
677,3,2,1.5
678,2,3,0.6666666666666666
679,3,1,3.0
681,3,4,0.75
683,3,2,1.5
684,2,3,0.6666666666666666
685,2,2,1.0
686,2,4,0.5
687,2,2,1.0
688,3,4,0.75
689,3,1,3.0
690,2,1,2.0
691,3,4,0.75
692,2,4,0.5
693,3,6,0.5
694,3,4,0.75
695,3,2,1.5
696,4,3,1.3333333333333333
697,2,2,1.0
698,2,1,2.0
699,2,1,2.0
700,2,3,0.6666666666666666
701,3,4,0.75
702,3,2,1.5
703,2,2,1.0
704,2,3,0.6666666666666666
705,3,5,0.6
706,2,2,1.0
707,3,2,1.5
708,2,1,2.0
709,3,3,1.0
710,3,1,3.0
711,3,2,1.5
712,2,1,2.0
713,2,1,2.0
714,3,2,1.5
715,2,2,1.0
716,2,4,0.5
717,2,2,1.0
718,3,1,3.0
720,3,4,0.75
721,2,2,1.0
722,3,4,0.75
723,2,2,1.0
724,2,2,1.0
725,2,4,0.5
726,3,1,3.0
727,3,2,1.5
728,3,3,1.0
729,1,1,1.0
730,1,2,0.5
731,2,2,1.0
732,2,4,0.5
733,1,2,0.5
734,2,1,2.0
735,3,2,1.5
736,3,3,1.0
737,3,2,1.5
738,2,2,1.0
739,3,1,3.0
740,3,2,1.5
741,2,2,1.0
742,2,2,1.0
743,2,3,0.6666666666666666
744,1,1,1.0
745,2,2,1.0
746,4,7,0.5714285714285714
747,2,2,1.0
748,3,2,1.5
750,2,2,1.0
751,2,2,1.0
752,2,2,1.0
753,1,3,0.3333333333333333
754,3,1,3.0
755,2,3,0.6666666666666666
756,2,2,1.0
757,2,3,0.6666666666666666
758,1,2,0.5
759,2,2,1.0
760,2,2,1.0
761,2,2,1.0
762,3,2,1.5
763,3,2,1.5
766,1,1,1.0
767,2,1,2.0
768,2,1,2.0
769,2,3,0.6666666666666666
770,3,4,0.75
771,3,4,0.75
773,1,1,1.0
774,2,2,1.0
775,2,3,0.6666666666666666
776,3,4,0.75
777,3,3,1.0
778,2,3,0.6666666666666666
779,2,3,0.6666666666666666
780,2,3,0.6666666666666666
781,2,2,1.0
782,2,2,1.0
783,3,2,1.5
784,2,3,0.6666666666666666
785,2,1,2.0
786,3,3,1.0
787,2,2,1.0
788,2,3,0.6666666666666666
789,3,1,3.0
790,1,2,0.5
791,2,2,1.0
793,2,2,1.0
794,3,3,1.0
795,3,3,1.0
796,2,4,0.5
797,3,4,0.75
798,3,1,3.0
801,2,1,2.0
802,2,1,2.0
804,3,1,3.0
806,2,1,2.0
807,2,1,2.0
808,2,4,0.5
809,2,3,0.6666666666666666
810,2,2,1.0
811,1,1,1.0
812,2,1,2.0
813,2,2,1.0
814,3,3,1.0
815,2,3,0.6666666666666666
816,3,4,0.75
817,2,3,0.6666666666666666
818,1,3,0.3333333333333333
819,1,1,1.0
820,2,2,1.0
821,2,3,0.6666666666666666
822,2,3,0.6666666666666666
823,1,3,0.3333333333333333
824,2,3,0.6666666666666666
825,2,4,0.5
826,3,3,1.0
829,2,3,0.6666666666666666
830,2,2,1.0
831,3,5,0.6
832,2,3,0.6666666666666666
833,2,3,0.6666666666666666
834,2,4,0.5
836,2,2,1.0
837,2,4,0.5
839,2,4,0.5
840,2,4,0.5
841,2,2,1.0
842,3,5,0.6
843,2,3,0.6666666666666666
844,3,4,0.75
845,3,6,0.5
846,2,1,2.0
847,3,3,1.0
848,1,2,0.5
849,2,4,0.5
850,3,6,0.5
851,1,2,0.5
852,3,5,0.6
853,3,2,1.5
854,2,4,0.5
855,2,4,0.5
856,2,3,0.6666666666666666
857,2,6,0.3333333333333333
858,2,2,1.0
859,3,6,0.5
860,3,5,0.6
861,2,1,2.0
862,3,4,0.75
863,2,2,1.0
864,3,4,0.75
865,3,3,1.0
866,2,2,1.0
867,3,4,0.75
868,2,3,0.6666666666666666
869,3,4,0.75
870,3,4,0.75
871,2,4,0.5
872,1,1,1.0
873,1,4,0.25
874,3,3,1.0
875,2,3,0.6666666666666666
876,3,4,0.75
877,3,1,3.0
878,3,3,1.0
879,1,3,0.3333333333333333
880,3,5,0.6
881,3,5,0.6
882,3,3,1.0
883,1,2,0.5
884,2,2,1.0
885,2,2,1.0
886,2,3,0.6666666666666666
887,3,5,0.6
888,3,5,0.6
889,2,5,0.4
890,2,3,0.6666666666666666
891,2,2,1.0
892,2,1,2.0
893,3,4,0.75
894,3,5,0.6
895,2,3,0.6666666666666666
896,3,3,1.0
897,3,4,0.75
898,2,2,1.0
899,3,4,0.75
900,2,5,0.4
901,2,3,0.6666666666666666
902,2,1,2.0
903,1,1,1.0
904,1,3,0.3333333333333333
905,2,2,1.0
906,2,1,2.0
907,3,3,1.0
908,2,3,0.6666666666666666
909,3,2,1.5
911,1,1,1.0
912,2,3,0.6666666666666666
913,4,3,1.3333333333333333
914,3,2,1.5
915,3,7,0.42857142857142855
917,2,2,1.0
918,3,1,3.0
920,3,1,3.0
921,3,1,3.0
922,3,4,0.75
923,3,3,1.0
924,3,2,1.5
925,1,3,0.3333333333333333
926,2,2,1.0
927,3,4,0.75
928,2,2,1.0
929,3,3,1.0
930,2,2,1.0
931,2,3,0.6666666666666666
932,3,4,0.75
933,2,3,0.6666666666666666
934,2,2,1.0
935,2,1,2.0
936,3,3,1.0
937,3,6,0.5
938,4,3,1.3333333333333333
941,3,3,1.0
942,3,3,1.0
943,3,1,3.0
945,2,1,2.0
946,3,2,1.5
947,3,3,1.0
948,3,3,1.0
949,1,3,0.3333333333333333
950,3,3,1.0
951,2,2,1.0
952,2,1,2.0
953,2,1,2.0
954,2,1,2.0
955,2,3,0.6666666666666666
956,3,3,1.0
957,3,3,1.0
958,2,1,2.0
959,3,3,1.0
960,1,1,1.0
961,2,1,2.0
962,3,3,1.0
963,3,3,1.0
964,2,4,0.5
965,3,2,1.5
966,3,3,1.0
967,2,1,2.0
968,2,3,0.6666666666666666
969,3,2,1.5
970,2,1,2.0
971,2,2,1.0
972,2,2,1.0
973,2,2,1.0
974,2,2,1.0
975,3,2,1.5
976,4,5,0.8
977,4,3,1.3333333333333333
978,3,1,3.0
979,2,2,1.0
980,3,3,1.0
981,3,3,1.0
982,2,4,0.5
983,2,4,0.5
984,2,2,1.0
985,2,2,1.0
986,3,2,1.5
987,2,3,0.6666666666666666
988,2,3,0.6666666666666666
989,2,1,2.0
990,2,1,2.0
991,2,3,0.6666666666666666
992,2,1,2.0
993,2,3,0.6666666666666666
994,2,1,2.0
995,3,1,3.0
996,2,1,2.0
997,2,3,0.6666666666666666
998,2,2,1.0
999,2,1,2.0
1000,2,1,2.0
1001,1,1,1.0
1002,2,2,1.0
1003,2,2,1.0
1004,2,1,2.0
1005,2,2,1.0
1006,2,2,1.0
1007,2,2,1.0
1008,2,1,2.0
1009,2,2,1.0
1010,3,1,3.0
1011,2,2,1.0
1012,2,1,2.0
1013,2,1,2.0
1015,2,1,2.0
1016,3,1,3.0
1017,2,1,2.0
1018,3,4,0.75
1020,4,5,0.8
1021,1,2,0.5
1022,2,3,0.6666666666666666
1023,3,3,1.0
1025,2,2,1.0
1026,2,4,0.5
1027,2,3,0.6666666666666666
1028,2,1,2.0
1029,2,1,2.0
1030,2,3,0.6666666666666666
1032,3,2,1.5
1033,2,3,0.6666666666666666
1034,3,7,0.42857142857142855
1035,2,5,0.4
1036,3,4,0.75
1037,3,2,1.5
1038,2,2,1.0
1039,2,2,1.0
1040,1,3,0.3333333333333333
1041,3,3,1.0
1042,3,3,1.0
1043,2,3,0.6666666666666666
1044,2,3,0.6666666666666666
1045,2,2,1.0
1046,2,2,1.0
1047,2,3,0.6666666666666666
1048,1,2,0.5
1049,3,5,0.6
1050,3,4,0.75
1051,2,3,0.6666666666666666
1052,3,4,0.75
1053,2,3,0.6666666666666666
1054,3,4,0.75
1055,3,3,1.0
1056,0,1,0.0
1057,3,2,1.5
1058,3,1,3.0
1059,3,6,0.5
1060,2,1,2.0
1061,2,4,0.5
1062,2,1,2.0
1063,2,2,1.0
1064,2,3,0.6666666666666666
1065,2,2,1.0
1066,3,1,3.0
1067,1,3,0.3333333333333333
1068,2,2,1.0
1069,2,4,0.5
1070,3,4,0.75
1071,3,4,0.75
1072,2,3,0.6666666666666666
1073,2,2,1.0
1074,3,3,1.0
1075,1,3,0.3333333333333333
1076,3,4,0.75
1077,2,3,0.6666666666666666
1078,3,1,3.0
1079,3,2,1.5
1080,3,1,3.0
1081,2,2,1.0
1082,3,3,1.0
1083,2,3,0.6666666666666666
1084,2,2,1.0
1085,3,5,0.6
1086,2,3,0.6666666666666666
1087,1,3,0.3333333333333333
1088,2,3,0.6666666666666666
1089,2,4,0.5
1090,2,3,0.6666666666666666
1091,2,3,0.6666666666666666
1092,2,4,0.5
1093,2,5,0.4
1094,2,3,0.6666666666666666
1095,1,2,0.5
1096,2,2,1.0
1097,2,3,0.6666666666666666
1098,3,5,0.6
1099,3,4,0.75
1100,2,4,0.5
1101,3,3,1.0
1102,3,4,0.75
1103,2,4,0.5
1104,3,4,0.75
1105,2,3,0.6666666666666666
1106,3,4,0.75
1107,3,4,0.75
1108,3,4,0.75
1109,3,4,0.75
1110,2,2,1.0
1111,3,2,1.5
1112,3,4,0.75
1113,3,4,0.75
1114,3,3,1.0
1115,2,4,0.5
1116,3,3,1.0
1117,2,3,0.6666666666666666
1118,2,3,0.6666666666666666
1119,2,3,0.6666666666666666
1120,1,2,0.5
1121,2,4,0.5
1122,2,3,0.6666666666666666
1123,2,2,1.0
1124,3,2,1.5
1125,3,5,0.6
1126,2,1,2.0
1127,3,4,0.75
1128,3,4,0.75
1129,3,4,0.75
1130,2,1,2.0
1131,2,2,1.0
1132,2,3,0.6666666666666666
1133,2,2,1.0
1134,3,3,1.0
1135,2,5,0.4
1136,1,2,0.5
1137,2,1,2.0
1138,3,2,1.5
1140,2,1,2.0
1141,2,1,2.0
1142,3,3,1.0
1143,3,3,1.0
1144,2,3,0.6666666666666666
1145,3,2,1.5
1146,2,4,0.5
1147,3,4,0.75
1148,2,4,0.5
1149,1,4,0.25
1150,3,5,0.6
1151,2,2,1.0
1152,3,1,3.0
1153,2,2,1.0
1154,2,4,0.5
1155,2,2,1.0
1156,1,1,1.0
1157,2,4,0.5
1158,3,1,3.0
1159,3,5,0.6
1160,2,3,0.6666666666666666
1161,3,3,1.0
1162,3,4,0.75
1163,2,1,2.0
1164,2,4,0.5
1165,2,4,0.5
1166,2,4,0.5
1168,3,1,3.0
1169,2,4,0.5
1170,3,3,1.0
1171,2,3,0.6666666666666666
1172,2,5,0.4
1173,4,3,1.3333333333333333
1174,2,2,1.0
1175,3,4,0.75
1176,2,2,1.0
1177,2,3,0.6666666666666666
1178,2,3,0.6666666666666666
1179,2,3,0.6666666666666666
1180,3,3,1.0
1181,2,3,0.6666666666666666
1182,2,4,0.5
1183,2,3,0.6666666666666666
1184,2,5,0.4
1185,2,4,0.5
1186,2,4,0.5
1187,2,4,0.5
1188,2,1,2.0
1189,3,3,1.0
1190,3,2,1.5
1191,3,3,1.0
1192,3,4,0.75
1193,2,2,1.0
1194,2,3,0.6666666666666666
1195,1,1,1.0
1196,2,1,2.0
1197,1,1,1.0
1198,3,3,1.0
1200,1,3,0.3333333333333333
1201,2,3,0.6666666666666666
1202,1,2,0.5
1204,2,3,0.6666666666666666
1205,3,1,3.0
1206,2,2,1.0
1207,2,4,0.5
1209,2,3,0.6666666666666666
1210,1,3,0.3333333333333333
1211,2,5,0.4
1212,2,2,1.0
1213,1,1,1.0
1214,2,1,2.0
1215,3,5,0.6
1216,2,2,1.0
1217,3,3,1.0
1218,3,4,0.75
1219,1,1,1.0
1220,2,2,1.0
1223,2,4,0.5
1224,1,4,0.25
1225,2,1,2.0
1226,2,2,1.0
1229,1,3,0.3333333333333333
1231,1,2,0.5
1235,1,3,0.3333333333333333
1236,2,2,1.0
1237,2,4,0.5
1238,3,2,1.5
1239,3,4,0.75
1240,3,2,1.5
1241,1,2,0.5
1242,2,4,0.5
1243,2,3,0.6666666666666666
1244,2,3,0.6666666666666666
1245,2,4,0.5
1246,3,2,1.5
1247,2,3,0.6666666666666666
1248,1,1,1.0
1251,1,1,1.0
1252,2,1,2.0
1253,2,3,0.6666666666666666
1255,2,3,0.6666666666666666
1256,2,3,0.6666666666666666
1258,2,3,0.6666666666666666
1259,2,3,0.6666666666666666
1260,2,3,0.6666666666666666
1261,2,1,2.0
1262,2,3,0.6666666666666666
1263,2,2,1.0
1264,3,4,0.75
1265,2,1,2.0
1266,2,1,2.0
1267,2,2,1.0
1268,3,2,1.5
1269,3,4,0.75
1270,2,2,1.0
1271,2,5,0.4
1272,1,1,1.0
1273,3,4,0.75
1274,3,3,1.0
1275,2,4,0.5
1276,3,2,1.5
1277,3,2,1.5
1278,1,2,0.5
1279,2,2,1.0
1280,2,2,1.0
1281,3,1,3.0
1282,2,2,1.0
1283,1,3,0.3333333333333333
1284,3,1,3.0
1285,2,1,2.0
1286,2,2,1.0
1287,2,2,1.0
1288,1,2,0.5
1289,2,3,0.6666666666666666
1290,2,2,1.0
1291,3,2,1.5
1292,2,2,1.0
1293,2,2,1.0
1294,2,1,2.0
1295,2,1,2.0
1296,2,3,0.6666666666666666
1297,2,3,0.6666666666666666
1298,3,2,1.5
1299,2,1,2.0
1300,2,4,0.5
1301,2,1,2.0
1302,2,1,2.0
1303,2,2,1.0
1304,2,2,1.0
1305,3,1,3.0
1306,2,2,1.0
1307,1,2,0.5
1308,1,1,1.0
1309,2,3,0.6666666666666666
1310,2,2,1.0
1311,2,4,0.5
1312,2,4,0.5
1313,4,1,4.0
1314,2,1,2.0
1315,2,2,1.0
1316,3,3,1.0
1317,2,2,1.0
1320,2,3,0.6666666666666666
1321,1,2,0.5
